V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur,5yr_energy_cost_eur,5yr_maintenance_cost_eur,5yr_depreciation_loss_eur,battery_replacement_cost_eur,5yr_TCO_eur
5494,VW-SAIC,F2,QD7AD7HL001031B19S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5495,VW-SAIC,F2,QD7AD7HL001031C20S54BIBEM1H55FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5496,VW-SAIC,F2,QA8QA8D5023031B18S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5497,VW-SAIC,F2,QD7AD7HL001031B19S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5498,VW-SAIC,F2,QD7AD7HL001031B18S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5499,VW-SAIC,F2,QD7AD7HL001031B18S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5500,VW-SAIC,F2,QA8QA8D5023031B19S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5501,VW-SAIC,F2,QA8QA8D5023031C20S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5502,VW-SAIC,F2,QD7AD7HL001031C21S54BIBEM1H55FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5503,VW-SAIC,F2,QA8QA8D5023031B19S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5504,VW-SAIC,F2,QA8QA8D5023RT031B19S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5505,VW-SAIC,F2,QA8QA8D5023RT031C20S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5506,VW-SAIC,F2,QA8QA8D5023RT031B18S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5507,VW-SAIC,F2,QA8QA8D5023RT031C21S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5508,VW-SAIC,F2,QA8QA8D5023RT031B17S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5509,VW-SAIC,F2,QA8QA8D5023RT031B17S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5510,VW-SAIC,F2,QA8QA8D5023RT031B17S54BIAEM1H55FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5511,VW-SAIC,F2,QA8QA8D5023RT031B19S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5512,VW-SAIC,F2,QA8QA8D5023RT031C20S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5513,VW-SAIC,F2,QA8QA8D5023RT031B18S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5514,VW-SAIC,F2,QA8QA8D5023RT031B19S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5515,VW-SAIC,F2,QA8QA8D5023RT031B18S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5516,VW-SAIC,F2,QD7AD7HL001RT031B17S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5517,VW-SAIC,F2,QD7AD7HL001RT031C21S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5518,VW-SAIC,F2,QD7AD7HL001RT031B18S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5519,VW-SAIC,F2,QD7AD7HL001RT031C20S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5520,VW-SAIC,F2,QD7AD7HL001RT031B17S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5521,VW-SAIC,F2,QD7AD7HL001RT031B19S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5522,VW-SAIC,F2,QD7AD7HL001RT031C20S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5523,VW-SAIC,F2,QD7AD7HL001RT031C21S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5524,VW-SAIC,F2,QD7AD7HL001RT031B19S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5525,VW-SAIC,F2,QD7AD7HL001RT031B19S54BIAEM1H55FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5526,VW-SAIC,F2,QD7AD7HL001RT031B19S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5527,VW-SAIC,F2,QD7AD7HL001RT031A18S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5528,VW-SAIC,F2,QD7AD7HL001RT031A18S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5529,VW-SAIC,F2,QD7AD7HL001031C21S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5530,VW-SAIC,F2,QA8QA8D5023031C21S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5531,VW-SAIC,F2,QD7AD7HL001031B19S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5532,VW-SAIC,F2,QD7AD7HL001031B19S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5533,VW-SAIC,F2,QA8QA8D5023031B18S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5534,VW-SAIC,F2,QD7AD7HL001031B17S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5535,VW-SAIC,F2,QD7AD7HL001031B18S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5536,VW-SAIC,F2,QA8QA8D5023031B17S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5537,VW-SAIC,F2,QD7AD7HL001RT031B19S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5538,VW-SAIC,F2,QD7AD7HL001RT031B18S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5539,VW-SAIC,F2,QD7AD7HL001RT031B18S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5540,VW-SAIC,F2,QA8QA8D5023RT031B18S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5541,VW-SAIC,F2,QD7AD7HL001RT031B18S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5542,VW-SAIC,F2,QA8QA8D5023RT031B19S54BIAEM1H55FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5543,VW-SAIC,F2,QA8QA8D5023RT031B19S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5544,VW-SAIC,F2,QA8QA8D5023RT031B17S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5545,VW-SAIC,F2,QD7AD7HL001RT031B17S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5546,VW-SAIC,F2,QA8QA8D5023031B18S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5547,VW-SAIC,F2,QA8QA8D5023031B19S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5548,VW-SAIC,F2,QA8QA8D5023031B17S54BIBEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5549,VW-SAIC,F2,QD7AD7HL001031B17S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5550,VW-SAIC,F2,QA8QA8D5023RT031A18S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5551,VW-SAIC,F2,QA8QA8D5023031B19S54BIAEM1H55FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5552,VW-SAIC,F2,QA8QA8D5023031B17S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5553,VW-SAIC,F2,QA8QA8D5023031A18S54BIAEM1H66FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5554,VW-SAIC,F2,QD7AD7HL001031B18S54BIBEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5555,VW-SAIC,F2,QA8QA8D5023RT031C20S54BIBEM1H55FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5556,VW-SAIC,F2,QA8QA8D5023RT031A18S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5557,VW-SAIC,F2,QA8QA8D5023031B17S54BIAEM1H55FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5558,VW-SAIC,F2,QD7AD7HL001RT031B17S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,180,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5559,VW-SAIC,F2,QA8QA8D5023RT031A18S54BIAEM1H55FSD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5560,VW-SAIC,F2,QA8QA8D5023RT031B17S54BIAEM1H66FLD2,AUDI,A6 AVANT,diesel,210,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5561,MERCEDES-BENZ,H1GLE,CZAAB59C,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5562,MERCEDES-BENZ,H1GLE,CZAAB59B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5563,MERCEDES-BENZ,H1GLE,CZAAA5EB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5564,MERCEDES-BENZ,H1GLE,CZAAA7EB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5565,MERCEDES-BENZ,H1GLE,CZAAA5EC,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,200,0,2021,7,0.0,35000,7560.000000000002,2500,12250.0,0,57310.0
5566,MERCEDES-BENZ,H1GLE,CZAAH5EB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5567,MERCEDES-BENZ,H1GLE,CZAAF59B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5568,MERCEDES-BENZ,H1GLE,CZAAB79B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5569,MERCEDES-BENZ,H1GLE,CZAAD7WB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5570,MERCEDES-BENZ,H1GLE,CZAAG59B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5571,MERCEDES-BENZ,H1GLE,CZAAH5VB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5572,MERCEDES-BENZ,H1GLE,CZAAG79B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5573,MERCEDES-BENZ,H1GLE,CZAAF79B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5574,MERCEDES-BENZ,H1GLE,CZAAE5EB,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5575,MERCEDES-BENZ,H1GLE,CZAAH57B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5576,MERCEDES-BENZ,H1GLE,CZAAE57B,MERCEDES-BENZ,GLE 300 D 4MATIC,diesel,180,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5577,MERCEDES-BENZ,H1GLE,CZAAC59D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5578,MERCEDES-BENZ,H1GLE,CZAAD77D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5579,MERCEDES-BENZ,H1GLE,CZAAD57D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5580,MERCEDES-BENZ,H1GLE,CZAAA57D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5581,MERCEDES-BENZ,H1GLE,CZAAG59D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5582,MERCEDES-BENZ,H1GLE,CZAAD5ED,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5583,MERCEDES-BENZ,H1GLE,CZAAC79B,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5584,MERCEDES-BENZ,H1GLE,CZAAB59D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5585,MERCEDES-BENZ,H1GLE,CZAAC7SB,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5586,MERCEDES-BENZ,H1GLE,CZAAD7EB,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5587,MERCEDES-BENZ,H1GLE,CZAAA5ED,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5588,MERCEDES-BENZ,H1GLE,CZAAB79D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5589,MERCEDES-BENZ,H1GLE,CZAAD5VB,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5590,MERCEDES-BENZ,H1GLE,CZAAD5EE,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5591,MERCEDES-BENZ,H1GLE,CZAAH5EE,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5592,MERCEDES-BENZ,H1GLE,CZAAH5ED,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5593,MERCEDES-BENZ,H1GLE,CZAAF59D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5594,MERCEDES-BENZ,H1GLE,CZAAE5ED,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5595,MERCEDES-BENZ,H1GLE,CZAAF5SB,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5596,MERCEDES-BENZ,H1GLE,CZAAH57D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5597,MERCEDES-BENZ,H1GLE,CZAAG79D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5598,MERCEDES-BENZ,H1GLE,CZAAH5EF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5599,MERCEDES-BENZ,H1GLE,CZAAF79D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5600,MERCEDES-BENZ,H1GLE,CZAAE5EF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5601,MERCEDES-BENZ,H1GLE,CZAAH7EB,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5602,MERCEDES-BENZ,H1GLE,CZAAH7ED,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5603,MERCEDES-BENZ,H1GLE,CZAAH7EF,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5604,MERCEDES-BENZ,H1GLE,CZAAE57D,MERCEDES-BENZ,GLE 350 D 4MATIC,diesel,200,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5605,MERCEDES-BENZ,H1GLE,CZAAD77B,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5606,MERCEDES-BENZ,H1GLE,CZAAA57E,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5607,MERCEDES-BENZ,H1GLE,CZAAD7EF,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5608,MERCEDES-BENZ,H1GLE,CZAAD5EF,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5609,MERCEDES-BENZ,H1GLE,CZAAA5EF,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5610,MERCEDES-BENZ,H1GLE,CZAAD7EE,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5611,MERCEDES-BENZ,H1GLE,CZAAD7ED,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5612,MERCEDES-BENZ,H1GLE,CZAAE77F,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5613,MERCEDES-BENZ,H1GLE,CZAAH57E,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5614,MERCEDES-BENZ,H1GLE,CZAAG5SB,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,8,0.0,35000,8640.000000000002,2500,12250.0,0,58390.0
5615,MERCEDES-BENZ,H1GLE,CZAAH7EE,MERCEDES-BENZ,GLE 400 D 4MATIC,diesel,243,0,2021,9,0.0,35000,9720.0,2500,12250.0,0,59470.0
5616,MERCEDES-BENZ,H1GLE,CZAAD5EC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5617,MERCEDES-BENZ,H1GLE,CZAAD7EA,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5618,MERCEDES-BENZ,H1GLE,CZAAA7EC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5619,MERCEDES-BENZ,H1GLE,CZAAD7EC,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5620,MERCEDES-BENZ,H1GLE,CZAAA77B,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5621,MERCEDES-BENZ,H1GLE,CZAAA77D,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5622,MERCEDES-BENZ,H1GLE,CZAAA7ED,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5623,MERCEDES-BENZ,H1GLE,CZAAA57C,MERCEDES-BENZ,GLE 450 4MATIC,petrol,270,0,2021,10,0.0,30000,10800.000000000002,2500,10500.0,0,53800.0
5624,MERCEDES-BENZ,H1GLE,CZAAD7KA,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5625,MERCEDES-BENZ,H1GLE,CZAAD5KA,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5626,MERCEDES-BENZ,H1GLE,CZAAD5KC,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5627,MERCEDES-BENZ,H1GLE,CZAAD7GA,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5628,MERCEDES-BENZ,H1GLE,CZAAD5GC,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
5629,MERCEDES-BENZ,H1GLE,CZAAD5KD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5630,MERCEDES-BENZ,H1GLE,CZAAA5KD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5631,MERCEDES-BENZ,H1GLE,CZAAD5GD,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5632,MERCEDES-BENZ,H1GLE,CZAAA5EE,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5633,MERCEDES-BENZ,H1GLE,CZAAD5KF,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,12,0.0,30000,12960.0,2500,10500.0,0,55960.0
5634,MERCEDES-BENZ,H1GLE,CZAAA5KC,MERCEDES-BENZ,GLE 580 4MATIC,petrol,360,0,2021,11,0.0,30000,11880.0,2500,10500.0,0,54880.0
