V_ID,Constructor,Veh_type,Version,Brand,Veh_Model,Energy,Power_KW,El_Consumpt_whkm,year,Fuel consumption,Electric range (km),purchase_price_eur
2280,VW-SAIC,NW,NFD7FD7CW0024BFSTNH5M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2281,VW-SAIC,NW,NFD7FD7CW0024BFSTNK6N1A6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2282,VW-SAIC,NW,NFD7FD7CW0024BFSTNK3N1A6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2283,VW-SAIC,NW,NFD7FD7CW0024BFSTN4N1A6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2284,VW-SAIC,NW,NFD7FD7CW0024BFV2RH5M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2285,VW-SAIC,NW,NFD7FD7CW0024BFSTNH5N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2286,VW-SAIC,NW,NFD7FD7CW0024BFSTNH4N1A6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2287,VW-SAIC,NW,NFD7FD7CW0024BFV2RH4N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2288,VW-SAIC,NW,NFM6FM62S0344BFSTNK3N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2289,VW-SAIC,NW,NFM6FM62S0344BFSTNK3N1B6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2290,VW-SAIC,NW,NFM6FM62S0344BFSTNH4N1B6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2291,VW-SAIC,NW,NFD7FD7CW0024BFV2RH6M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2292,VW-SAIC,NW,NFD7FD7CW0024BFSTNH5N1A6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2293,VW-SAIC,NW,NFD7FD7CW0024BFV2RH4N1A8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2294,VW-SAIC,NW,NFD7FD7CW0024BFSTNH6M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2295,VW-SAIC,NW,NFD7FD7CW0024BFV2RH4M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2296,VW-SAIC,NW,NFM6FM62S0344BFSTNH3N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2297,VW-SAIC,NW,NFD7FD7CW0024BFSTNK5N1A8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2298,VW-SAIC,NW,NFD7FD7CW0024BFSTNH4N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2299,VW-SAIC,NW,NFD7FD7CW0024BFSTNH3N1A6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2300,VW-SAIC,NW,NFD7FD7CW0024BFSTNH4N1B6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2301,VW-SAIC,NW,NFD7FD7CW0024BFSTNK3N1A8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2302,VW-SAIC,NW,NFM6FM62S0344BFSTNK5N1B6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2303,VW-SAIC,NW,NFM6FM62S0344BFSTNH5N1B6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2304,VW-SAIC,NW,NFM6FM62S0344BFSTNH3N1B6A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2305,VW-SAIC,NW,NFD7FD7CW0024BFV2R4N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2306,VW-SAIC,NW,NFD7FD7CW0024BFSTN5N1A8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2307,VW-SAIC,NW,NFM6FM62S0344BFSTNH5M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2308,VW-SAIC,NW,NFM6FM62S0344BFSTNH4M1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2309,VW-SAIC,NW,NFD7FD7CW0024BFSTNH6N1B8A,SKODA,KAMIQ,diesel,85,0,2021,6,0,35000
2310,VW-SAIC,NW,NFD7FD7CW0074BFSTNK3N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2311,VW-SAIC,NW,NFM6FM6AJ0194BFSTNK3N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2312,VW-SAIC,NW,NFM6FM6AJ0194BFSTNK4N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2313,VW-SAIC,NW,NFM6FM6AJ0194BFSTNK4N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2314,VW-SAIC,NW,NFD7FD7CW0074BFSTNK4N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2315,VW-SAIC,NW,NFM6FM6AJ0194BFSTNH3N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2316,VW-SAIC,NW,NFD7FD7CW0074BFSTNK4N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2317,VW-SAIC,NW,NFD7FD7CW0074BFSTNH3N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2318,VW-SAIC,NW,NFD7FD7CW0074BFSTNH3N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2319,VW-SAIC,NW,NFM6FM6AJ0194BFV2RH4M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2320,VW-SAIC,NW,NFD7FD7CW0074BFSTNK3N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2321,VW-SAIC,NW,NFD7FD7CW0074BFSTNH4M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2322,VW-SAIC,NW,NFD7FD7CW0074BFSTNH4N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2323,VW-SAIC,NW,NFD7FD7CW0074BFV2RH4M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2324,VW-SAIC,NW,NFD7FD7CW0074BFSTNH5M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2325,VW-SAIC,NW,NFD7FD7CW0074BFSTNH6M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2326,VW-SAIC,NW,NFD7FD7CW0074BFSTN4N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2327,VW-SAIC,NW,NFD7FD7CW0074BFSTN5N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2328,VW-SAIC,NW,NFM6FM6AJ0194BFSTN4N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2329,VW-SAIC,NW,NFM6FM6AJ0194BFSTNK3N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2330,VW-SAIC,NW,NFD7FD7CW0074BFSTNH4N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2331,VW-SAIC,NW,NFM6FM6AJ0194BFSTNH4M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2332,VW-SAIC,NW,NFM6FM6AJ0194BFSTNH4N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2333,VW-SAIC,NW,NFD7FD7CW0074BFV2RH5M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2334,VW-SAIC,NW,NFD7FD7CW0074BFSTNK5N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2335,VW-SAIC,NW,NFD7FD7CW0074BFSTNH4N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2336,VW-SAIC,NW,NFM6FM6AJ0194BFSTN4N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2337,VW-SAIC,NW,NFM6FM6AJ0194BFV2RH3N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2338,VW-SAIC,NW,NFM6FM6AJ0194BFSTNH3N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2339,VW-SAIC,NW,NFM6FM6AJ0194BFSTNK5N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2340,VW-SAIC,NW,NFD7FD7CW0074BFSTNH6N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2341,VW-SAIC,NW,NFM6FM6AJ0194BFSTNH5M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2342,VW-SAIC,NW,NFD7FD7CW0074BFSTNH5N1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2343,VW-SAIC,NW,NFM6FM6AJ0194BFV2RH5M1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2344,VW-SAIC,NW,NFD7FD7CW0074BFV2R5N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2345,VW-SAIC,NW,NFD7FD7CW0074BFSTN4N1A6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2346,VW-SAIC,NW,NFM6FM6AJ0194BFV2R4N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2347,VW-SAIC,NW,NFD7FD7CW0074BFV2R4N1B8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2348,VW-SAIC,NW,NFD7FD7CW0074BFSTN4N1B6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2349,VW-SAIC,NW,NFM6FM6AJ0194BFSTNK5M1A8A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2350,VW-SAIC,NW,NFD7FD7CW0074BFSTN3N1B6A,SKODA,KAMIQ,petrol,85,0,2021,6,0,30000
2351,VW-SAIC,982,CA12,PORSCHE,718 CAYMAN T,petrol,220,0,2021,11,0,30000
2352,VW-SAIC,971,1705110,PORSCHE,PANAMERA,petrol,243,0,2021,11,0,30000
2353,VW-SAIC,971,1704110,PORSCHE,PANAMERA GTS,petrol,338,0,2021,11,0,30000
2354,VW-SAIC,971,1401110,PORSCHE,PANAMERA,petrol,243,0,2021,11,0,30000
2355,VW-SAIC,971,1501110,PORSCHE,PANAMERA,petrol,243,0,2021,11,0,30000
2356,VW-SAIC,971,1501210,PORSCHE,PANAMERA,petrol,243,0,2021,11,0,30000
2357,VW-SAIC,982,72,PORSCHE,718 CAYMAN T,petrol,220,0,2021,11,0,30000
2358,VW-SAIC,982,42,PORSCHE,718 CAYMAN,petrol,220,0,2021,11,0,30000
2359,VW-SAIC,982,41,PORSCHE,718 CAYMAN GTS,petrol,269,0,2021,9,0,30000
2360,VW-SAIC,982,32,PORSCHE,718 CAYMAN GT4,petrol,309,0,2021,11,0,30000
2361,VW-SAIC,982,92,PORSCHE,718 CAYMAN,petrol,220,0,2021,9,0,30000
2362,VW-SAIC,982,51,PORSCHE,718 CAYMAN S,petrol,257,0,2021,10,0,30000
2363,VW-SAIC,982,82,PORSCHE,718 BOXSTER T,petrol,220,0,2021,9,0,30000
2364,VW-SAIC,992,CG12,PORSCHE,911 GT3,petrol,375,0,2021,11,0,30000
2365,VW-SAIC,997,CR11,PORSCHE,911 GT3 RS,petrol,305,0,2021,11,0,30000
2366,VW-SAIC,991H,19,PORSCHE,911 GT3 RS,petrol,383,0,2021,11,0,30000
2367,VW-SAIC,992,2410000,PORSCHE,911 CARRERA 4,petrol,283,0,2021,10,0,30000
2368,VW-SAIC,992,1400000,PORSCHE,911 CARRERA S,petrol,331,0,2021,11,0,30000
2369,VW-SAIC,992,2400000,PORSCHE,911 CARRERA 4S,petrol,331,0,2021,11,0,30000
2370,VW-SAIC,992,3400000,PORSCHE,911 TURBO S,petrol,478,0,2021,12,0,30000
2371,VW-SAIC,992,3410000,PORSCHE,911 CARRERA 4,petrol,283,0,2021,10,0,30000
2372,VW-SAIC,992,3200000,PORSCHE,911 TURBO S,petrol,478,0,2021,12,0,30000
2373,VW-SAIC,95B,1100000,PORSCHE,MACAN S,petrol,260,0,2021,11,0,30000
2374,VW-SAIC,95B,7100000,PORSCHE,MACAN S,petrol,260,0,2021,11,0,30000
2375,VW-SAIC,95B,2100000,PORSCHE,MACAN GTS,petrol,280,0,2021,11,0,30000
2376,VW-SAIC,95B,2100001,PORSCHE,MACAN,petrol,180,0,2021,11,0,30000
2377,VW-SAIC,9YA,1715110,PORSCHE,CAYENNE,petrol,250,0,2021,11,0,30000
2378,VW-SAIC,9YA,2705110,PORSCHE,CAYENNE S,petrol,324,0,2021,11,0,30000
2379,VW-SAIC,9YA,2714110,PORSCHE,CAYENNE S,petrol,324,0,2021,11,0,30000
2380,VW-SAIC,9YA,1205110,PORSCHE,CAYENNE GTS,petrol,338,0,2021,13,0,30000
2381,VW-SAIC,9YA,1215110,PORSCHE,CAYENNE GTS,petrol,338,0,2021,14,0,30000
2382,VW-SAIC,9YA,2715110,PORSCHE,CAYENNE,petrol,250,0,2021,11,0,30000
2383,VW-SAIC,9YA,2704110,PORSCHE,CAYENNE S,petrol,324,0,2021,12,0,30000
2384,VW-SAIC,9YA,2215110,PORSCHE,CAYENNE GTS,petrol,338,0,2021,14,0,30000
2385,VW-SAIC,9YA,2205110,PORSCHE,CAYENNE GTS,petrol,338,0,2021,14,0,30000
2386,VW-SAIC,9YA,2204110,PORSCHE,CAYENNE GTS,petrol,338,0,2021,13,0,30000
2387,VW-SAIC,9YA,1205310,PORSCHE,CAYENNE GTS,petrol,338,0,2021,13,0,30000
2388,VW-SAIC,9YA,1215310,PORSCHE,CAYENNE GTS,petrol,338,0,2021,14,0,30000
2389,VW-SAIC,9YA,2205310,PORSCHE,CAYENNE GTS,petrol,338,0,2021,13,0,30000
2390,VW-SAIC,9YA,2204310,PORSCHE,CAYENNE GTS,petrol,338,0,2021,13,0,30000
2391,VW-SAIC,9YA,2215310,PORSCHE,CAYENNE GTS,petrol,338,0,2021,14,0,30000
2392,VW-SAIC,9YA,2205210,PORSCHE,CAYENNE GTS,petrol,338,0,2021,13,0,30000
2393,VW-SAIC,991,29,PORSCHE,911 TARGA 4S,petrol,309,0,2021,11,0,30000
2394,VW-SAIC,991TURBO,CW22,PORSCHE,911 TURBO S,petrol,427,0,2021,11,0,30000
2395,VW-SAIC,991R,25,PORSCHE,911 TURBO S,petrol,446,0,2021,11,0,30000
2396,VW-SAIC,992,CB22,PORSCHE,911 CARRERA 4S,petrol,331,0,2021,11,0,30000
2397,VW-SAIC,992,CB12,PORSCHE,911 CARRERA S,petrol,331,0,2021,11,0,30000
2398,VW-SAIC,95B,7110000,PORSCHE,MACAN,petrol,180,0,2021,11,0,30000
2399,VW-SAIC,9YA,EA22,PORSCHE,CAYENNE,petrol,250,0,2021,11,0,30000
2400,VW-SAIC,92A,21,PORSCHE,CAYENNE,petrol,220,0,2021,11,0,30000
2401,VW-SAIC,NX,RFD7FD7GC0044BIML3N1B0A,SKODA,OCTAVIA RS,diesel,147,0,2021,5,0,35000
2402,VW-SAIC,NX,RFD7FD7GC0044BIML4N1B0A,SKODA,OCTAVIA RS,diesel,147,0,2021,5,0,35000
2403,VW-SAIC,NX,NFD7FD7CW0054BIVL3N1A0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2404,VW-SAIC,NX,NFD7FD7CW0054BIVL3N1B0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2405,VW-SAIC,NX,NFM6FM6AJ0254BIVL3N1A0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2406,VW-SAIC,NX,NFD7FD7CW0054BIVL2N1A0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2407,VW-SAIC,NX,NFM6FM6AJ0254BIVL2N1A0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2408,VW-SAIC,NX,NFM6FM6AJ0254BIVL3N1B0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2409,VW-SAIC,NX,NFD7FD7CW0054BIVL4N1B0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2410,VW-SAIC,NX,NFD7FD7CW0054BIVL4N1A0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2411,VW-SAIC,NX,RFD7FD7GC0034BIML4N1C0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2412,VW-SAIC,NX,RFD7FD7GC0034BIML3N1C0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2413,VW-SAIC,NX,RFD7FD7GC0034BIML4N1B0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2414,VW-SAIC,NX,RFD7FD7GC0034BIML3N1B0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2415,VW-SAIC,NX,RFM6FM62Q0444BIML3N1C0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2416,VW-SAIC,NX,RFM6FM62Q0444BIML3N1B0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2417,VW-SAIC,NX,RFM6FM62Q0444BIML4N1C0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2418,VW-SAIC,NX,NAD7AD7GC0034BIML4N1B0A,SKODA,OCTAVIA,petrol,140,0,2021,7,0,30000
2419,VW-SAIC,5J,NFM5FM5DF0024BFN1B7A,SKODA,FABIA,petrol,70,0,2021,5,0,30000
2420,VW-SAIC,NX,NFM6FM6AJ0254BIVL0N1A0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2421,VW-SAIC,NX,NFM6FM6AJ0254BIVL0N1B0A,SKODA,OCTAVIA,petrol,81,0,2021,5,0,30000
2422,VW-SAIC,NX,RFM6FM62Q0444BIML4N1B0A,SKODA,OCTAVIA RS,petrol,180,0,2021,7,0,30000
2423,VW-SAIC,NU,NAD7AD7GC0074BI16N4V1C0B,SKODA,KAROQ,petrol,140,0,2021,8,0,30000
2424,VW-SAIC,NU,NAD7AD7GC0074BI16N3V1C0B,SKODA,KAROQ,petrol,140,0,2021,8,0,30000
2425,VW-SAIC,991,CK21,PORSCHE,911 CARRERA 4,petrol,272,0,2021,11,0,30000
2426,VW-SAIC,991,9,PORSCHE,911 CARRERA 4,petrol,272,0,2021,11,0,30000
2427,VW-SAIC,991,CL12,PORSCHE,911 CARRERA S,petrol,309,0,2021,11,0,30000
2428,VW-SAIC,991,CM22,PORSCHE,911 CARRERA 4 GTS,petrol,331,0,2021,11,0,30000
2429,VW-SAIC,971,GE22,PORSCHE,PANAMERA TUBRO,petrol,404,0,2021,11,0,30000
2430,VW-SAIC,971,GR22,PORSCHE,PANAMERA GTS,petrol,353,0,2021,11,0,30000
2431,VW-SAIC,5FP,AD7CAD7GC0064BIML1C19AD,CUPRA,ATECA,petrol,221,0,2021,8,0,30000
2432,VW-SAIC,5FP,AD7SAD7GC0074BFML1C19A,SEAT,ATECA,petrol,140,0,2021,8,0,30000
2433,VW-SAIC,991,911TARGA4,PORSCHE,911 TARGA 4,petrol,257,0,2021,11,0,30000
2434,VW-SAIC,991,39,PORSCHE,911 TARGA 4 GTS,petrol,331,0,2021,11,0,30000
2435,VW-SAIC,982,KG11,PORSCHE,718 BOXSTER SPYDER,petrol,309,0,2021,11,0,30000
2436,VW-SAIC,NS,NAD7AD7GC0104BI5NS7S1B0B,SKODA,KODIAQ,diesel,147,0,2021,7,0,35000
2437,VW-SAIC,NS,NAD7AD7GC0104BI0NS5S1B0B,SKODA,KODIAQ,diesel,147,0,2021,7,0,35000
2438,VW-SAIC,NX,NAD7AD7GC0034BIML5N1B0A,SKODA,OCTAVIA,petrol,140,0,2021,7,0,30000
2439,VW-SAIC,NX,SAD7AD7GC0034BIML0N1B0A,SKODA,OCTAVIA SCOUT,petrol,140,0,2021,7,0,30000
2440,VW-SAIC,3T,NAD7AD7GC0054BFSTN1C8B,SKODA,SUPERB,diesel,140,0,2021,6,0,35000
2441,VW-SAIC,NX,RAD7AD7GC0054BIML5N1B0A,SKODA,OCTAVIA RS,diesel,147,0,2021,6,0,35000
2442,VW-SAIC,NX,RAD7AD7GC0054BIML4N1B0A,SKODA,OCTAVIA RS,diesel,147,0,2021,6,0,35000
2443,VW-SAIC,3T,NAD7AD7GC0054BFSTN1C6B,SKODA,SUPERB,diesel,140,0,2021,6,0,35000
2444,VW-SAIC,3T,NAD7AD7GC0054BFSTS1B8B,SKODA,SUPERB,diesel,140,0,2021,6,0,35000
2445,VW-SAIC,3T,NAD7AD7GC0054BFSTS1C8B,SKODA,SUPERB,diesel,140,0,2021,6,0,35000
2446,VW-SAIC,3T,NFM6FM62S033ST647,SKODA,SUPERB,diesel,88,0,2021,6,0,35000
2447,VW-SAIC,3T,NAD7AD7GC0054BFSTN1B8B,SKODA,SUPERB,diesel,140,0,2021,6,0,35000
2448,VW-SAIC,NX,SAD7AD7GC0054BIML0N1B0A,SKODA,OCTAVIA SCOUT,diesel,147,0,2021,6,0,35000
2449,VW-SAIC,5E,RAD7AD7GC0024BFV2MLN1B8A,SKODA,OCTAVIA,diesel,135,0,2021,6,0,35000
2450,VW-SAIC,5E,RAD7AD7GC0024BFV2MLN1C8B,SKODA,OCTAVIA,diesel,135,0,2021,6,0,35000
2451,VW-SAIC,NS,NAD7AD7DL0034BF0GS5V1C7B,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2452,VW-SAIC,NS,NAD7AD7DL0034BF0GS5N1B8B,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2453,VW-SAIC,NS,NAD7AD7DL0034BF0GS5V1B8A,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2454,VW-SAIC,NS,NAD7AD7DL0034BF0NS5N1B8A,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2455,VW-SAIC,NS,NAD7AD7DL0034BF0GS5V1B8B,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2456,VW-SAIC,NS,NAD7AD7DL0034BF0GS5N1B8A,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2457,VW-SAIC,NS,NAD7AD7DL0034BF0GS5N1A8A,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2458,VW-SAIC,NS,NAD7AD7DL0034BF0NS5V1B8A,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2459,VW-SAIC,NS,NAD7AD7DL0034BF0NS5N1C7B,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2460,VW-SAIC,NX,NAD7AD7GC0054BIML5N1B0A,SKODA,OCTAVIA,diesel,147,0,2021,6,0,35000
2461,VW-SAIC,5E,SAD7AD7GC0024BFSCMLN1C8A,SKODA,OCTAVIA,diesel,135,0,2021,6,0,35000
2462,VW-SAIC,NS,NAD7AD7DL0034BF5NS7V1B8B,SKODA,KODIAQ,diesel,140,0,2021,6,0,35000
2463,VW-SAIC,NS,NAD7AD7DL0074BF0GS5R1B8A,SKODA,KODIAQ,diesel,176,0,2021,6,0,35000
2464,VW-SAIC,NS,NAD7AD7DL0074BF0NS5R1B8A,SKODA,KODIAQ,diesel,176,0,2021,6,0,35000
2465,VW-SAIC,NS,NAD7AD7DL0074BF6NS7R1B8A,SKODA,KODIAQ,diesel,176,0,2021,6,0,35000
2466,VW-SAIC,NS,NAD7AD7DL0074BF7NS7R1B8A,SKODA,KODIAQ,diesel,176,0,2021,6,0,35000
2467,VW-SAIC,NU,NAD7AD7GC0054BF16N6N1C8A,SKODA,KAROQ,diesel,140,0,2021,6,0,35000
2468,VW-SAIC,NU,NAD7AD7GC0054BF164S1C8A,SKODA,KAROQ,diesel,140,0,2021,6,0,35000
2469,VW-SAIC,NU,NAD7AD7GC0054BF16N5S1B8A,SKODA,KAROQ,diesel,140,0,2021,6,0,35000
2470,VW-SAIC,NU,NAD7AD7GC0054BF16N3N1C7A,SKODA,KAROQ,diesel,140,0,2021,6,0,35000
2471,VW-SAIC,NU,NAD7AD7GC0054BF165S1C8A,SKODA,KAROQ,diesel,140,0,2021,6,0,35000
2472,VW-SAIC,NS,NAD7AD7GC0104BI0GS5S1B0A,SKODA,KODIAQ,diesel,147,0,2021,6,0,35000
2473,VW-SAIC,NS,NAD7AD7GC0104BI0NS5S1B0A,SKODA,KODIAQ,diesel,147,0,2021,6,0,35000
2474,VW-SAIC,NS,NAD7AD7GC0104BI0GS5V1B8B,SKODA,KODIAQ,diesel,147,0,2021,6,0,35000
2475,VW-SAIC,3T,NFD7FD7GC0064BFSTN1C8A,SKODA,SUPERB,petrol,140,0,2021,6,0,30000
2476,VW-SAIC,3T,NAD7AD7GC0064BFSTN1B8A,SKODA,SUPERB,petrol,200,0,2021,6,0,30000
2477,VW-SAIC,3T,NAD7AD7GC0064BFSTN1C8A,SKODA,SUPERB,petrol,200,0,2021,6,0,30000
2478,VW-SAIC,5J,NFM5FM5CF0074BFN1C7A,SKODA,FABIA,petrol,44,0,2021,6,0,30000
2479,VW-SAIC,5J,NFM5FM5CF0074BFN1B7A,SKODA,FABIA,petrol,44,0,2021,6,0,30000
2480,VW-SAIC,5J,NFM5FM5CF007N617,SKODA,FABIA,petrol,44,0,2021,6,0,30000
2481,VW-SAIC,5J,NFM5FM5DF0024BFN1C7A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2482,VW-SAIC,5J,NFM5FM5DF0024BFN1C8A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2483,VW-SAIC,5J,NFM5FM5DF0024BFN1B8A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2484,VW-SAIC,5J,NFM5FM5DF0024BFM1C8A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2485,VW-SAIC,5J,NFM5FM5DF0024BIN1B7A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2486,VW-SAIC,5J,NFM5FM5DF0024BFM1E8A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2487,VW-SAIC,5J,NFM5FM5DF0024BFM1C7A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2488,VW-SAIC,5J,NFM5FM5DF0024BIN1B2A,SKODA,FABIA,petrol,70,0,2021,6,0,30000
2489,VW-SAIC,NW,NFM5FM5DF0094BFSTN3N1B6A,SKODA,SCALA,petrol,70,0,2021,6,0,30000
2490,VW-SAIC,NW,NFM5FM5DF0094BFSTN3N1B8A,SKODA,SCALA,petrol,70,0,2021,6,0,30000
2491,VW-SAIC,NW,NFM5FM5DF0094BFSTNN3N1B6A,SKODA,SCALA,petrol,70,0,2021,6,0,30000
2492,VW-SAIC,NW,NFM5FM5DF0094BFSTNN3N1B8A,SKODA,SCALA,petrol,70,0,2021,6,0,30000
2493,VW-SAIC,NW,NFM5FM5DF0094BFSTNN4N1B6A,SKODA,SCALA,petrol,70,0,2021,6,0,30000
2494,VW-SAIC,5J,NFM6FM6DQ0064BFM1C8A,SKODA,FABIA,petrol,81,0,2021,6,0,30000
2495,VW-SAIC,5J,NFM6FM6DQ0064BFN1C8A,SKODA,FABIA,petrol,81,0,2021,6,0,30000
2496,VW-SAIC,5J,NFM6FM6DQ0064BFM1E8A,SKODA,FABIA,petrol,81,0,2021,6,0,30000
2497,VW-SAIC,5J,NFM6FM6DQ0064BFN1C7A,SKODA,FABIA,petrol,81,0,2021,6,0,30000
2498,VW-SAIC,5J,NFM6FM6DQ0064BFN1B7A,SKODA,FABIA,petrol,81,0,2021,6,0,30000
2499,VW-SAIC,5J,NFM6FM6DQ0064BFN1B8A,SKODA,FABIA,petrol,81,0,2021,6,0,30000
2500,VW-SAIC,NW,NFM5FM5DF0094BFSTNK3N1B6A,SKODA,KAMIQ,petrol,70,0,2021,6,0,30000
2501,VW-SAIC,NW,NFM5FM5DF0094BFSTNK4N1B6A,SKODA,KAMIQ,petrol,70,0,2021,6,0,30000
